paper_id,rank,topic,score,subfield,field,domain
https://openalex.org/W4385366197,2,Game Theory and Voting Systems,0.9984999895095825,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4385366197,3,Merger and Competition Analysis,0.9962999820709229,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870766,1,Electric Power System Optimization,0.9995999932289124,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/W4386870766,2,Capital Investment and Risk Analysis,0.9950000047683716,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870766,3,Climate Change Policy and Economics,0.993399977684021,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4226419199,1,Bayesian Modeling and Causal Inference,0.9868999719619751,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W4226419199,2,Advanced Causal Inference Techniques,0.9851999878883362,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4226419199,3,Statistical Methods in Clinical Trials,0.9835000038146973,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4402682734,1,Supply Chain Resilience and Risk Management,0.9940999746322632,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4402682734,2,Sustainable Supply Chain Management,0.9858999848365784,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4402682734,3,Supply Chain and Inventory Management,0.9803000092506409,Management Information Systems,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2796181543,1,Complex Network Analysis Techniques,0.9883000254631042,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W2796181543,2,Game Theory and Applications,0.9873999953269958,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W2796181543,3,Opinion Dynamics and Social Influence,0.9832000136375427,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4376472676,1,Labor market dynamics and wage inequality,0.9988999962806702,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4376472676,2,Employment and Welfare Studies,0.9918000102043152,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4376472676,3,Firm Innovation and Growth,0.9864000082015991,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4286542094,1,Game Theory and Applications,0.9991000294685364,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4286542094,2,Auction Theory and Applications,0.9984999895095825,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4286542094,3,Experimental Behavioral Economics Studies,0.9940999746322632,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4386870831,1,"Banking stability, regulation, efficiency",0.9994000196456909,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870831,2,Housing Market and Economics,0.9968000054359436,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870831,3,"Financial Literacy, Pension, Retirement Analysis",0.9950000047683716,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3145584208,1,China's Socioeconomic Reforms and Governance,0.9991000294685364,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W3145584208,2,Electoral Systems and Political Participation,0.9789000153541565,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W3145584208,3,Southeast Asian Sociopolitical Studies,0.9692000150680542,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W3144542806,1,Fiscal Policy and Economic Growth,0.9968000054359436,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3144542806,2,Fiscal Policies and Political Economy,0.995199978351593,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3144542806,3,Monetary Policy and Economic Impact,0.9887999892234802,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3182182782,1,Credit Risk and Financial Regulations,0.9958999752998352,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3182182782,2,Housing Market and Economics,0.9952999949455261,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3182182782,3,Financial Markets and Investment Strategies,0.9915000200271606,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4312637839,1,Experimental Behavioral Economics Studies,0.9994000196456909,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4312637839,2,Game Theory and Applications,0.9986000061035156,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4312637839,3,Opinion Dynamics and Social Influence,0.9939000010490417,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4313133210,1,"Migration, Ethnicity, and Economy",0.991100013256073,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4313133210,2,Taxation and Compliance Studies,0.9905999898910522,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4313133210,3,Migration and Labor Dynamics,0.986299991607666,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3049685281,1,Game Theory and Applications,0.9995999932289124,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3049685281,2,Auction Theory and Applications,0.9988999962806702,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W3049685281,3,Experimental Behavioral Economics Studies,0.9970999956130981,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4386870823,1,Monetary Policy and Economic Impact,0.9995999932289124,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870823,2,Market Dynamics and Volatility,0.9980000257492065,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4386870823,3,Economic Policies and Impacts,0.9890000224113464,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4392848592,1,Agricultural risk and resilience,0.9994999766349792,Soil Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4392848592,2,Microfinance and Financial Inclusion,0.9983999729156494,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4392848592,3,"Poverty, Education, and Child Welfare",0.9902999997138977,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4285257718,1,Advanced Statistical Methods and Models,0.998199999332428,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4285257718,2,Statistical and numerical algorithms,0.9970999956130981,Applied Mathematics,Mathematics,Physical Sciences
https://openalex.org/W4285257718,3,Statistical Methods and Inference,0.9919000267982483,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4392848329,1,School Choice and Performance,0.9994999766349792,Education,Social Sciences,Social Sciences
https://openalex.org/W4392848329,2,"Gender, Labor, and Family Dynamics",0.9850999712944031,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4392848329,3,Economic Policies and Impacts,0.9753999710083008,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3175258806,1,"Retirement, Disability, and Employment",0.9997000098228455,Demography,Social Sciences,Social Sciences
https://openalex.org/W3175258806,2,Healthcare Policy and Management,0.9988999962806702,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3175258806,3,Global Health Care Issues,0.9988999962806702,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W3196684124,1,Merger and Competition Analysis,0.9933000206947327,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3196684124,2,Corporate Finance and Governance,0.9822999835014343,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3196684124,3,Political Influence and Corporate Strategies,0.9761000275611877,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4399308817,1,Decision-Making and Behavioral Economics,0.9909999966621399,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4399308817,2,Economic and Environmental Valuation,0.9873999953269958,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4399308817,3,Housing Market and Economics,0.9776999950408936,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4402683636,1,Economic Growth and Productivity,0.9990000128746033,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4402683636,2,Regional Economics and Spatial Analysis,0.9987000226974487,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4402683636,3,Global trade and economics,0.9980999827384949,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4400990648,1,Air Quality and Health Impacts,0.9976000189781189,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
https://openalex.org/W4400990648,2,"Energy, Environment, and Transportation Policies",0.9940999746322632,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/W4400990648,3,"Energy, Environment, Economic Growth",0.989300012588501,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
